,22RV1,647-V,A549,BFTC-905,BT-20,BT-474,BT-549,C32,CAL-120,CAL-148,CAL-51,Calu-3,Calu-6,CAMA-1,COLO-205,DMS-114,DU-4475,EVSA-T,HCC1143,HCC1187,HCC1395,HCC1419,HCC1428,HCC1500,HCC1569,HCC1806,HCC1937,HCC1954,HCC38,HCC70,HCT-116,Hs-578-T,HT-1197,HT-1376,HT-29,J82,KATOIII,KMS-11,KU-19-19,LS-513,M14,MCF7,MDA-MB-157,MDA-MB-175-VII,MDA-MB-231,MDA-MB-361,MDA-MB-415,MDA-MB-436,MDA-MB-453,MDA-MB-468,MFM-223,NCI-H1299,NCI-H1437,NCI-H1563,NCI-H1703,NCI-H1793,NCI-H1975,NCI-H2085,NCI-H2170,NCI-H2228,NCI-H226,NCI-H2291,NCI-H23,NCI-H3122,NCI-H358,NCI-H520,NCI-H522,NCI-H747,NCI-H838,NCI-SNU-16,RKO,RT4,SW48,SW620,SW780,SW837,SW900,SW948,T-24,T47D,TCCSUP,UACC-812,UM-UC-3,VCaP,VM-CUB-1
CAL-51,0.937054339808212,0.963761018609207,0.972737819025522,0.956417624521073,0.959273527793066,0.936644505279625,0.980769230769231,0.968678815489749,0.990144546649146,0.952597994530538,0,0.973317161916313,0.976875,0.970037453183521,0.976729559748428,0.980289855072464,0.969461077844311,0.958758109360519,0.988087359364659,0.993767313019391,0.976423231742381,0.974581166955517,0.971508379888268,0.978035387431361,0.943776223776224,0.977752424415288,0.988227146814404,0.980123372172721,0.992517006802721,0.974390243902439,0.931727794962439,0.977736549165121,0.980547112462006,0.967573827446439,0.965572888649812,0.981888745148771,0.951627906976744,0.953118089341,0.95932382461701,0.975390156062425,0.933083176985616,0.973841961852861,0.979614949037373,0.968085106382979,0.962749213011542,0.951939581187779,0.95449500554939,0.968926553672316,0.945246179966044,0.964949548592671,0.968713789107764,0.968852459016393,0.974910394265233,0.943155979990905,0.95119570522206,0.943940919771735,0.962463343108504,0.971428571428571,0.968549796156086,0.975947083583885,0.984501347708895,0.958738989337042,0.947944172010562,0.976261127596439,0.947388486465879,0.974373907979033,0.975186104218362,0.971177944862155,0.96113074204947,0.978865406006674,0.930733292707699,0.981084489281211,0.929285880437311,0.96266156055529,0.985802469135802,0.96413110698825,0.955756929637527,0.958795562599049,0.98109640831758,0.980416929879975,0.961971076593465,0.969662921348315,0.96078431372549,0.970474967907574,0.966110019646365
Calu-3,0.971259259259259,0.973214285714286,0.977777777777778,0.976887519260401,0.978388998035363,0.978118161925602,0.964985994397759,0.983050847457627,0.973053892215569,0.966428571428571,0.973317161916313,0,0.972549019607843,0.978116079923882,0.976253298153034,0.984340044742729,0.975265017667845,0.974283614988979,0.97583081570997,0.988235294117647,0.984699453551913,0.974472807991121,0.976215098241985,0.991432068543452,0.975122634898388,0.980498374864572,0.979933110367893,0.974235104669887,0.992,0.985347985347985,0.968410150181253,0.978343949044586,0.980246913580247,0.979189485213582,0.983886255924171,0.977369165487977,0.974415204678363,0.975675675675676,0.967712177121771,0.978520286396181,0.970245275432248,0.970059880239521,0.973002159827214,0.974146845915202,0.977293369663942,0.965711601690935,0.973161033797217,0.96272630457934,0.97103274559194,0.979553903345725,0.976872246696035,0.969154228855721,0.976331360946746,0.974947807933194,0.967382657120127,0.974530831099196,0.975446428571429,0.973958333333333,0.970917225950783,0.97719087635054,0.981366459627329,0.976522377109318,0.971883289124668,0.982537834691502,0.971459343026387,0.970588235294118,0.973076923076923,0.993638676844784,0.975382003395586,0.967505241090147,0.971568398974598,0.986754966887417,0.972617743702081,0.972677595628415,0.978064516129032,0.971285892634207,0.970260223048327,0.979033728350046,0.975935828877005,0.971698113207547,0.982209737827715,0.974973931178311,0.978517722878625,0.974114441416894,0.957605985037406
Calu-6,0.97663271420012,0.977157360406091,0.966507177033493,0.968369829683698,0.97286012526096,0.973952434881087,0.966717095310136,0.989944134078212,0.975609756097561,0.975699558173785,0.976875,0.972549019607843,0,0.979959919839679,0.972895863052782,0.97841726618705,0.977386934673367,0.973180076628352,0.983660130718954,0.979439252336449,0.975352112676056,0.971563981042654,0.978118161925602,0.988142292490119,0.973891273247496,0.986254295532646,0.981617647058823,0.984265734265734,0.987654320987654,0.978919631093544,0.974144685296422,0.973865199449794,0.989501312335958,0.981395348837209,0.977867203219316,0.973846153846154,0.976443768996961,0.979020979020979,0.980824544582934,0.976982097186701,0.976297507151614,0.980146290491118,0.975972540045767,0.990291262135922,0.96817743490839,0.977121067683508,0.979101358411703,0.972004479283315,0.975324675324675,0.975417895771878,0.975352112676056,0.970588235294118,0.970737913486005,0.976895306859206,0.963272120200334,0.971520440973817,0.97624703087886,0.956179775280899,0.97508896797153,0.96219035202086,0.983050847457627,0.96281951975213,0.967069154774973,0.985111662531017,0.97682119205298,0.973557692307692,0.959497206703911,0.986206896551724,0.970483005366726,0.963169642857143,0.976749647721935,0.99002849002849,0.978723404255319,0.973941368078176,0.984827586206897,0.970509383378016,0.97265625,0.976923076923077,0.971014492753623,0.98273381294964,0.97718253968254,0.984665936473165,0.977142857142857,0.986918604651163,0.972555746140652
CAMA-1,0.963045912653975,0.967586206896552,0.971428571428571,0.976377952755906,0.981585268214572,0.966535433070866,0.970307529162248,0.976824034334764,0.975446428571429,0.974343310934637,0.970037453183521,0.978116079923882,0.979959919839679,0,0.981818181818182,0.973897389738974,0.967197750702905,0.964376590330789,0.978675645342312,0.993968636911942,0.980684811237928,0.986853637160386,0.976549413735343,0.983638113570741,0.960144927536232,0.97465034965035,0.98186215235792,0.993047508690614,0.984687868080094,0.985687022900763,0.967425912319373,0.986274509803922,0.983669548511047,0.971731448763251,0.975648075412412,0.987274655355249,0.976846057571965,0.972369194591417,0.978063540090772,0.975517890772128,0.959776536312849,0.977346278317152,0.978411053540587,0.980849292256453,0.973544973544973,0.96864406779661,0.969030154849226,0.981418918918919,0.973597359735974,0.980061349693252,0.977092511013216,0.975767366720517,0.981429897864438,0.971031985515993,0.964116452268111,0.963069347558474,0.977777777777778,0.975589225589226,0.976909413854352,0.975425330812854,0.985142857142857,0.972853535353535,0.968140751307656,0.989954337899543,0.965717044905843,0.983081032947462,0.983267716535433,0.985119047619048,0.9772565742715,0.975589225589226,0.958987001344689,0.986788617886179,0.960876369327074,0.967311541027352,0.972918756268806,0.982658959537572,0.964451313755796,0.977307110438729,0.981632653061224,0.977389516957862,0.96953125,0.975548060708263,0.979292493528904,0.985581874356334,0.974465148378192
COLO-205,0.975330926594465,0.964594127806563,0.973557692307692,0.973148901545972,0.971488912354805,0.980192416525184,0.98030303030303,0.973593570608496,0.978583196046129,0.981563421828909,0.976729559748428,0.976253298153034,0.972895863052782,0.981818181818182,0,0.979393939393939,0.973180076628352,0.964980544747082,0.98,0.969230769230769,0.976275207591934,0.971223021582734,0.987951807228916,0.975675675675676,0.96972972972973,0.982558139534884,0.9812734082397,0.985790408525755,0.989247311827957,0.978638184245661,0.971383565240221,0.970629370629371,0.983957219251337,0.972716488730724,0.967145790554415,0.976635514018692,0.968364197530864,0.963545389563974,0.978661493695441,0.984575835475578,0.968582058701943,0.979936642027455,0.97212543554007,0.982417582417582,0.966861598440546,0.978479196556671,0.971276595744681,0.968181818181818,0.979166666666667,0.978217821782178,0.971394517282479,0.97571277719113,0.963683527885863,0.972992700729927,0.957698815566836,0.966141001855288,0.962241169305725,0.969730941704036,0.973557692307692,0.971204188481675,0.981001727115717,0.968167701863354,0.968026460859978,0.978508217446271,0.977260122018857,0.97944377267231,0.973463687150838,0.97887323943662,0.968354430379747,0.949714285714286,0.966967680608365,0.982532751091703,0.96663863190356,0.96523178807947,0.977464788732394,0.985274431057564,0.965243296921549,0.971707317073171,0.972099853157122,0.988388969521045,0.977977977977978,0.9765625,0.970930232558139,0.979197622585438,0.967854039965248
DMS-114,0.967610154654217,0.972993827160494,0.976116303219107,0.976505139500734,0.977818853974122,0.970181043663472,0.981012658227848,0.984158415841584,0.972677595628415,0.976319350473613,0.980289855072464,0.984340044742729,0.97841726618705,0.973897389738974,0.979393939393939,0,0.984815618221258,0.957947255880257,0.987755102040816,0.983257229832572,0.969979296066253,0.97196261682243,0.977734753146176,0.987485779294653,0.969686531174647,0.965056526207605,0.984984984984985,0.973722627737226,0.983941605839416,0.981838819523269,0.971559167089893,0.975206611570248,0.986363636363636,0.96900826446281,0.98302055406613,0.983247422680412,0.973445143256464,0.979354838709677,0.984575835475578,0.986813186813187,0.971819960861057,0.981447124304267,0.979939819458375,0.981713185755534,0.971527178602243,0.974219810040706,0.972897196261682,0.971315529179031,0.970321017565112,0.971731448763251,0.971044467425026,0.965258215962441,0.965555555555556,0.972630173564753,0.97289156626506,0.971689895470383,0.982419855222337,0.968596663395486,0.959915611814346,0.977728285077951,0.983098591549296,0.975455820476858,0.971780400205233,0.972677595628415,0.968684759916493,0.972631578947368,0.969084423305589,0.98938679245283,0.970064724919094,0.974634146341463,0.972941985783077,0.986585365853659,0.968108108108108,0.979320531757755,0.974910394265233,0.982857142857143,0.970175438596491,0.980223559759243,0.980392156862745,0.967621419676214,0.981448763250883,0.9755859375,0.976861167002012,0.980074719800747,0.972762645914397
DU-4475,0.9648033126294,0.956416464891041,0.965065502183406,0.973504920514762,0.969111969111969,0.974025974025974,0.984105960264901,0.977225672877847,0.984352773826458,0.975694444444444,0.969461077844311,0.975265017667845,0.977386934673367,0.967197750702905,0.973180076628352,0.984815618221258,0,0.955245781364637,0.991428571428571,0.993610223642173,0.973175965665236,0.977443609022556,0.971717171717172,0.98812351543943,0.96531184302733,0.981072555205047,0.982456140350877,0.984732824427481,0.99079754601227,0.956257594167679,0.971282051282051,0.975308641975309,0.984542211652794,0.969957081545064,0.970037453183521,0.981004070556309,0.970503597122302,0.967914438502674,0.974060822898032,0.967289719626168,0.959823222177581,0.969873663751215,0.981269510926119,0.971774193548387,0.96036036036036,0.974241030358786,0.9638671875,0.96594427244582,0.959949937421777,0.969807868252516,0.975374732334047,0.97495183044316,0.974741676234214,0.964827586206897,0.96,0.967096487327701,0.96043956043956,0.973657548125633,0.970684039087948,0.967136150234742,0.977578475336323,0.973304473304473,0.970680628272251,0.984234234234234,0.964190272581507,0.984848484848485,0.970186335403727,0.972396486825596,0.970833333333333,0.968431771894094,0.962625554776921,0.982028241335045,0.966083150984683,0.965357967667437,0.980099502487562,0.968523002421308,0.966333030027298,0.962962962962963,0.980744544287548,0.979354838709677,0.974241030358786,0.978787878787879,0.981269510926119,0.983072916666667,0.975219824140687
EVSA-T,0.941640378548896,0.957593123209169,0.95014245014245,0.959646213377557,0.957488554610857,0.947414167753151,0.980283911671924,0.963013698630137,0.971807628524046,0.958896982310094,0.958758109360519,0.974283614988979,0.973180076628352,0.964376590330789,0.964980544747082,0.957947255880257,0.955245781364637,0,0.976744186046512,0.989510489510489,0.960756832515767,0.967877094972067,0.967224080267559,0.979259259259259,0.946396123561478,0.971801925722146,0.985178727114211,0.979434447300771,0.982817869415808,0.965646004480956,0.94095682613769,0.964094728800611,0.975501113585746,0.972337482710927,0.951644100580271,0.981658692185008,0.967827004219409,0.959798994974874,0.958281444582815,0.970051132213294,0.946211096075778,0.97012987012987,0.972696245733788,0.96241610738255,0.957169459962756,0.944465721945615,0.954545454545455,0.968264686022957,0.954110898661568,0.957070707070707,0.967988865692415,0.966861598440546,0.964989059080963,0.948105864037364,0.947727272727273,0.943641082684464,0.964838255977497,0.969189551239116,0.955350815024805,0.966176470588235,0.984047019311503,0.952713594841483,0.941376380628717,0.984352773826458,0.950149126544525,0.970464135021097,0.974261922785768,0.964588144726713,0.956135151155898,0.967806841046278,0.947446492901038,0.980680061823802,0.942794009329732,0.955307262569832,0.974866717440975,0.965465465465466,0.968982630272953,0.963467492260062,0.981481481481482,0.967058823529412,0.954110898661568,0.964983164983165,0.954861111111111,0.97890625,0.962707974756168
HCC1143,0.981840566328101,0.989908256880734,0.990654205607477,0.979842243645925,0.969411764705882,0.983293556085919,0.978685612788632,0.98469387755102,0.970414201183432,0.984164687252573,0.988087359364659,0.97583081570997,0.983660130718954,0.978675645342312,0.98,0.987755102040816,0.991428571428571,0.976744186046512,0,0.976635514018692,0.971774193548387,0.986666666666667,0.981504315659679,0.983050847457627,0.980428360413589,0.986962190352021,0.981735159817352,0.984978540772532,0.984749455337691,0.990922844175492,0.980245595301655,0.970967741935484,1,0.978723404255319,0.986607142857143,0.98731884057971,0.991042345276873,0.983458646616541,0.989417989417989,0.988304093567251,0.983460559796438,0.981220657276995,0.976592977893368,0.990243902439024,0.977683315621679,0.978446115288221,0.976442873969376,0.9875,0.979166666666667,0.982570806100218,0.985411140583554,0.980116959064327,0.97962154294032,0.983695652173913,0.979297929792979,0.984270734032412,0.983827493261456,0.991400491400491,0.978378378378378,0.977711738484398,0.983471074380165,0.980115990057995,0.981045376220563,0.988603988603989,0.980735551663748,0.969613259668508,0.982428115015974,0.988709677419355,0.976447497546614,0.990159901599016,0.979586935638809,1,0.985294117647059,0.973262032085562,0.990353697749196,0.979907264296754,0.989293361884368,0.97644539614561,0.979661016949153,0.984745762711864,0.980110497237569,0.996323529411765,0.983204134366925,0.98272884283247,0.977485928705441
HCC1187,0.989052236471692,0.985148514851485,0.994082840236686,0.986964618249534,0.983481575603558,0.988191423244251,0.971134020618557,0.991596638655462,0.979405034324943,0.985714285714286,0.993767313019391,0.988235294117647,0.979439252336449,0.993968636911942,0.969230769230769,0.983257229832572,0.993610223642173,0.989510489510489,0.976635514018692,0,0.98377581120944,0.980625931445604,0.993288590604027,0.993103448275862,0.988319517709118,0.985528219971056,0.980716253443526,0.9846547314578,0.992248062015504,0.986277873070326,0.988108108108108,0.981884057971015,0.989655172413793,0.988304093567251,0.979141104294479,0.985294117647059,0.987815491731941,0.995275590551181,0.994279176201373,1,0.98646288209607,0.996197718631179,0.981375358166189,0.99330655957162,0.989737742303307,0.990740740740741,0.984635083226633,0.987586206896552,0.992774566473988,0.988207547169811,0.992690058479532,0.98856416772554,0.991935483870968,0.99017199017199,0.989493791786055,0.989178553861289,0.980451127819549,0.980848153214774,0.988095238095238,0.99009900990099,0.997590361445783,0.98861646234676,0.983233532934132,0.983974358974359,0.987265009096422,0.987915407854985,0.972527472527473,0.994525547445255,0.988493723849372,0.979452054794521,0.986397862521253,0.976608187134503,0.985557481224726,0.984905660377358,0.998185117967332,0.987868284228769,0.977620730270907,0.983833718244804,0.986512524084778,0.984466019417476,0.98562874251497,0.990489130434783,0.987179487179487,0.976047904191617,0.983967935871743
HCC1395,0.966308451931455,0.972644376899696,0.982828282828283,0.970160116448326,0.963201471941122,0.966155473294553,0.978986402966625,0.978536585365854,0.981554677206851,0.959294436906377,0.976423231742381,0.984699453551913,0.975352112676056,0.980684811237928,0.976275207591934,0.969979296066253,0.973175965665236,0.960756832515767,0.971774193548387,0.98377581120944,0,0.978787878787879,0.977207977207977,0.983258928571429,0.969199178644764,0.983184965380811,0.986918604651163,0.978843441466855,0.984419263456091,0.973154362416107,0.96962794229309,0.969872537659328,0.98780487804878,0.973816717019134,0.965178571428571,0.979848866498741,0.981544771018455,0.963130659767141,0.981418918918919,0.988197424892704,0.96924873491631,0.980874316939891,0.979351032448378,0.975308641975309,0.968537414965986,0.971698113207547,0.962962962962963,0.975868725868726,0.983461311281748,0.974025974025974,0.974772956609485,0.973491773308958,0.970810810810811,0.978388998035363,0.969494047619048,0.962091503267974,0.964984552008239,0.974162679425837,0.969293756397134,0.978237214363438,0.991858887381275,0.967247386759582,0.967363590005099,0.979830148619958,0.970087674058793,0.967908902691511,0.973410404624277,0.977881257275902,0.971383147853736,0.972195589645254,0.971428571428571,0.98932384341637,0.966621803499327,0.968382352941176,0.976717112922002,0.976404494382022,0.976006855184233,0.968376068376068,0.98331346841478,0.980815347721823,0.972878390201225,0.974113135186961,0.969215491559086,0.976857490864799,0.970046082949309
HCC1419,0.972535414859786,0.961449498843485,0.982741116751269,0.970051132213294,0.973467520585544,0.979057591623037,0.981389578163772,0.989330746847721,0.969127516778523,0.97037037037037,0.974581166955517,0.974472807991121,0.971563981042654,0.986853637160386,0.971223021582734,0.97196261682243,0.977443609022556,0.967877094972067,0.986666666666667,0.980625931445604,0.978787878787879,0,0.985808893093661,0.982022471910112,0.969146383270483,0.975975975975976,0.979351032448378,0.981586402266289,0.994350282485876,0.98216276477146,0.970632911392405,0.982738780207135,0.976324689966178,0.966360856269113,0.971479500891266,0.974522292993631,0.974447513812155,0.976952624839949,0.982203389830508,0.979325353645267,0.969188767550702,0.984503190519599,0.972139303482587,0.975190839694656,0.971039182282794,0.97990174184904,0.97045244690674,0.981677917068467,0.974297668858338,0.980121002592913,0.976720647773279,0.989150090415913,0.975108225108225,0.967463479415671,0.978534418948927,0.97144093466032,0.978549540347293,0.969082125603865,0.981707317073171,0.976998904709748,0.994550408719346,0.964961457603364,0.966751918158568,0.972043010752688,0.965732087227414,0.977319587628866,0.980369515011547,0.977751756440281,0.978605388272583,0.976007677543186,0.968563561266636,0.979518072289157,0.969077709061576,0.974321349963316,0.984901277584204,0.984304932735426,0.973252804141501,0.983939137785292,0.975845410628019,0.970767356881851,0.976357267950963,0.976945244956772,0.980256663376111,0.981707317073171,0.972307692307692
HCC1428,0.968954713756764,0.971615720524017,0.97799043062201,0.974287699791522,0.963350785340314,0.97613001523616,0.974566473988439,0.973123262279889,0.987864077669903,0.968972204266322,0.971508379888268,0.976215098241985,0.978118161925602,0.976549413735343,0.987951807228916,0.977734753146176,0.971717171717172,0.967224080267559,0.981504315659679,0.993288590604027,0.977207977207977,0.985808893093661,0,0.982198952879581,0.963225371120108,0.977464788732394,0.985274431057564,0.984476067270375,0.984334203655353,0.978079331941545,0.970346374283578,0.976293103448276,0.980104712041885,0.969465648854962,0.976510067114094,0.977699530516432,0.967376830892144,0.963239875389408,0.981511254019293,0.990954773869347,0.968392993145468,0.97923875432526,0.983348751156337,0.97204688908927,0.975060337892196,0.973350808213194,0.960387323943662,0.971585701191567,0.972318339100346,0.98119378577269,0.980113636363636,0.967741935483871,0.973657548125633,0.970793650793651,0.969351389878831,0.961750956226094,0.96504854368932,0.97,0.9720885466795,0.965873836608066,0.982278481012658,0.974750830564784,0.967837704106878,0.987115956392468,0.960606060606061,0.979749276759884,0.978471474703983,0.971522453450164,0.970364741641337,0.974660633484163,0.965994105644978,0.98780487804878,0.966887417218543,0.969014084507042,0.9760348583878,0.976842105263158,0.971334971334971,0.981526104417671,0.983314794215795,0.977553310886644,0.975103734439834,0.981081081081081,0.970973782771536,0.989910313901345,0.975894813732652
HCC1500,0.979615952732644,0.987002437043054,0.986516853932584,0.96769109535067,0.974924774322969,0.975636766334441,0.988779803646564,0.972737186477645,0.983257229832572,0.967485549132948,0.978035387431361,0.991432068543452,0.988142292490119,0.983638113570741,0.975675675675676,0.987485779294653,0.98812351543943,0.979259259259259,0.983050847457627,0.993103448275862,0.983258928571429,0.982022471910112,0.982198952879581,0,0.98,0.975582685904551,0.988034188034188,0.986906710310966,0.991762767710049,0.987546699875467,0.970404984423676,0.98313878080415,0.991260923845193,0.971878515185602,0.978682170542636,0.985611510791367,0.978613569321534,0.977474402730375,0.98149861239593,0.990361445783133,0.969611021069692,0.984984984984985,0.981441048034934,0.970401691331924,0.978801843317972,0.985130111524164,0.966395112016293,0.985138004246285,0.973968253968254,0.977272727272727,0.987777777777778,0.979959919839679,0.978287092882992,0.973906911142454,0.974358974358974,0.977548271216884,0.973774230330673,0.983175604626709,0.989921612541993,0.975429975429975,0.992101105845182,0.984513274336283,0.9792663476874,0.984578884934757,0.972297664312873,0.979405034324943,0.992277992277992,0.985564304461942,0.982891360136869,0.983175604626709,0.970484891075193,0.986431478968792,0.979781420765027,0.976340694006309,0.976190476190476,0.979746835443038,0.980355472404116,0.966228893058161,0.983695652173913,0.991880920162382,0.974088291746641,0.979915433403805,0.979212253829322,0.977746870653686,0.979355904211396
HCC1569,0.906280763929907,0.950799122532122,0.96945778997941,0.948520345252774,0.954469367258118,0.944429601923591,0.973818181818182,0.966723259762309,0.979358643568006,0.949717346027968,0.943776223776224,0.975122634898388,0.973891273247496,0.960144927536232,0.96972972972973,0.969686531174647,0.96531184302733,0.946396123561478,0.980428360413589,0.988319517709118,0.969199178644764,0.969146383270483,0.963225371120108,0.98,0,0.969676320272572,0.985305199698568,0.986964618249534,0.983514424878232,0.96958981612447,0.896507821025828,0.963721264367816,0.966240227434257,0.963204951856946,0.961487820934826,0.975538517707192,0.950632149307646,0.943645435867332,0.966429954809555,0.967685282753776,0.914953271028037,0.962703962703963,0.974306964164976,0.961499493414387,0.961152476529621,0.922825540472599,0.963406520292748,0.96757852077001,0.939212328767123,0.963506028022157,0.972714870395634,0.957553475935829,0.972464273265946,0.94824016563147,0.942446043165468,0.925380461462936,0.967664258685931,0.964213369345037,0.968041237113402,0.968728039353479,0.985931136616068,0.942535725144421,0.929446219382322,0.973976405274115,0.936617842876165,0.968286797655981,0.979476291578202,0.974669996432394,0.95389507154213,0.966307277628032,0.895613736824209,0.97921146953405,0.900508762012436,0.952865064695009,0.976868327402135,0.971337579617834,0.961938841899805,0.967440361057382,0.978853046594982,0.975890608132422,0.965066927848515,0.966284558327714,0.958819492107069,0.98095580309019,0.954246317768725
HCC1806,0.967322151532678,0.972117558402411,0.985059760956175,0.969675090252708,0.971093044263776,0.976054138469547,0.975550122249389,0.978784956605593,0.976531942633638,0.970705725699068,0.977752424415288,0.980498374864572,0.986254295532646,0.97465034965035,0.982558139534884,0.965056526207605,0.981072555205047,0.971801925722146,0.986962190352021,0.985528219971056,0.983184965380811,0.975975975975976,0.977464788732394,0.975582685904551,0.969676320272572,0,0.98132183908046,0.979195561719834,0.9875,0.975770925110132,0.970499243570348,0.980769230769231,0.979028697571744,0.971057884231537,0.967372134038801,0.976338729763387,0.971232876712329,0.96936821952776,0.977329974811083,0.985122210414453,0.968192397207137,0.981081081081081,0.966535433070866,0.965876777251185,0.972315436241611,0.964446444644464,0.975565610859728,0.971236816874401,0.969678953626635,0.968992248062015,0.975074775672981,0.964416058394161,0.973375931842385,0.975895765472313,0.972038263428992,0.970765262252794,0.97583081570997,0.977358490566038,0.969666329625885,0.978517722878625,0.983849259757739,0.967519004837595,0.967038539553753,0.980083857442348,0.968156137647663,0.976673427991886,0.977272727272727,0.954171562867215,0.96513470681458,0.965648854961832,0.964662689307022,0.985915492957746,0.969494246721969,0.976861894432393,0.974683544303797,0.981236203090508,0.973639455782313,0.978206202849958,0.976331360946746,0.963942307692308,0.965998256320837,0.982126058325494,0.972602739726027,0.975961538461538,0.972665148063781
HCC1937,0.9875,0.977227722772277,0.985250737463127,0.98046511627907,0.975918884664132,0.984481688392303,0.975757575757576,0.97029702970297,0.977477477477477,0.984113712374582,0.988227146814404,0.979933110367893,0.981617647058823,0.98186215235792,0.9812734082397,0.984984984984985,0.982456140350877,0.985178727114211,0.981735159817352,0.980716253443526,0.986918604651163,0.979351032448378,0.985274431057564,0.988034188034188,0.985305199698568,0.98132183908046,0,0.972081218274112,0.987277353689567,0.984745762711864,0.982646420824295,0.967391304347826,0.988074957410562,0.972099853157122,0.980582524271845,0.977083333333333,0.98526863084922,0.985781990521327,0.992045454545455,0.971993410214168,0.977611940298508,0.979591836734694,0.984463276836158,0.988015978695073,0.973593570608496,0.986625514403292,0.975703324808184,0.979367262723521,0.984793627805938,0.987134502923977,0.985443959243086,0.984848484848485,0.970731707317073,0.98528209321341,0.98957345971564,0.976178660049628,0.966867469879518,0.974114441416894,0.983751846381093,0.978583196046129,0.983213429256595,0.984279475982533,0.98331346841478,0.987381703470032,0.987326493663247,0.991071428571429,0.972924187725632,0.994604316546763,0.980125523012552,0.979674796747968,0.988875453446191,0.988614800759013,0.987924094307073,0.98501872659176,0.981818181818182,0.986301369863014,0.980209545983702,0.97459584295612,0.984790874524715,0.986641221374046,0.982142857142857,0.983761840324763,0.978693181818182,0.988349514563107,0.98207171314741
HCC1954,0.987918215613383,0.975845410628019,0.990112994350282,0.979090909090909,0.98046398046398,0.98535692495424,0.984790874524715,0.990641711229946,0.985232067510548,0.979457682826623,0.980123372172721,0.974235104669887,0.984265734265734,0.993047508690614,0.985790408525755,0.973722627737226,0.984732824427481,0.979434447300771,0.984978540772532,0.9846547314578,0.978843441466855,0.981586402266289,0.984476067270375,0.986906710310966,0.986964618249534,0.979195561719834,0.972081218274112,0,0.990498812351544,0.972085385878489,0.985230934479055,0.972461273666093,0.98694942903752,0.980364656381487,0.98358733880422,0.968127490039841,0.984745762711864,0.982142857142857,0.981047937569677,0.990697674418605,0.9831678895123,0.987760097919217,0.983651226158038,0.997452229299363,0.986798679867987,0.981642019377868,0.981549815498155,0.973297730307076,0.986524822695035,0.982915717539863,0.977401129943503,0.984107579462103,0.967136150234742,0.9798873692679,0.979458450046685,0.982473222979552,0.984330484330484,0.975032851511169,0.963768115942029,0.977883096366509,0.986516853932584,0.980291345329906,0.980588235294118,0.989425981873112,0.983909415971394,0.982683982683983,0.975945017182131,0.987910189982729,0.980671414038657,0.985695708712614,0.987244283995186,0.992805755395683,0.985702030311696,0.982600732600733,0.993138936535163,0.99021207177814,0.983108108108108,0.982202447163515,0.972527472527473,0.978021978021978,0.982698961937716,0.99353169469599,0.978082191780822,0.98330241187384,0.980563654033042
HCC38,0.987577639751553,0.993307839388145,0.984218077474892,0.991869918699187,0.992700729927007,0.986536107711138,0.984585741811175,0.983695652173913,0.993630573248408,0.993480032599837,0.992517006802721,0.992,0.987654320987654,0.984687868080094,0.989247311827957,0.983941605839416,0.99079754601227,0.982817869415808,0.984749455337691,0.992248062015504,0.984419263456091,0.994350282485876,0.984334203655353,0.991762767710049,0.983514424878232,0.9875,0.987277353689567,0.990498812351544,0,0.986906710310966,0.985748857219683,0.98972602739726,0.981757877280265,0.99581589958159,0.992974238875878,0.990118577075099,0.988105352591334,0.990712074303406,0.989977728285078,0.984227129337539,0.985313174946004,0.988902589395808,0.9890560875513,0.993548387096774,0.992282249173098,0.985211626721061,0.988916256157635,0.990728476821192,0.988620199146515,0.989737742303307,0.994389901823282,0.987714987714988,0.984447900466563,0.989583333333333,0.979323308270677,0.991283292978208,0.979768786127168,0.980211081794195,0.988571428571429,0.985736925515055,0.986301369863014,0.994902293967715,0.982911019446081,0.993920972644377,0.990487514863258,0.982507288629738,0.989708404802744,0.991289198606272,0.98469387755102,0.982894736842105,0.983547060246794,0.996370235934664,0.988571428571429,0.975881261595547,0.989547038327526,0.99009900990099,0.988713318284424,0.985474860335195,0.979742173112339,0.981515711645102,0.993095512082854,0.982849604221636,0.987671232876712,0.983082706766917,0.98539435248296
